AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,ESR,ST,FER,RAC1P,PUBCOV
28,18,4,0,0,0,0,2,4,0,0,6,0,1,0,0
16,15,4,1,0,0,0,2,4,2,0,6,0,0,0,0
6,18,4,1,1,0,0,0,4,1,0,6,0,0,0,0
43,11,2,0,1,0,0,2,4,3,0,6,0,0,1,1
5,15,4,0,0,0,0,0,4,0,0,1,0,2,0,0
12,6,4,1,0,0,4,0,4,0,1,6,0,0,0,0
36,18,2,1,1,0,0,2,4,0,0,6,0,0,0,0
18,15,4,1,0,0,0,0,4,0,0,6,0,0,1,0
32,9,0,0,1,0,0,2,4,0,0,6,0,2,1,1
31,11,0,1,0,0,4,1,4,0,1,6,0,0,0,0
23,10,2,1,0,0,0,2,4,0,0,6,0,0,0,0
9,12,4,1,0,0,4,0,4,0,1,6,0,0,0,0
5,19,4,1,0,0,0,0,4,0,0,6,0,0,0,0
5,18,4,1,0,0,0,0,4,0,0,1,0,0,1,0
25,17,2,0,0,0,0,0,4,1,0,6,0,2,0,1
13,15,4,1,0,0,4,1,4,0,1,6,0,0,0,0
9,12,4,1,1,0,0,2,4,0,0,6,0,0,1,0
4,13,4,1,1,0,0,2,4,1,0,6,0,0,0,0
7,15,4,0,0,0,0,0,4,0,0,1,0,2,1,0
14,15,4,1,1,0,0,0,4,0,0,6,0,0,1,1
11,15,4,1,0,0,2,2,4,3,0,6,0,0,0,0
19,12,2,1,1,0,0,0,4,0,0,6,0,0,0,0
8,20,4,0,0,0,4,1,4,0,1,6,0,2,0,0
26,19,4,1,1,0,0,0,2,0,0,6,0,0,1,0
8,15,4,1,0,0,3,2,4,0,1,6,0,0,0,0
26,18,4,1,0,0,0,2,4,0,0,6,0,0,1,0
48,20,4,1,1,0,0,0,4,3,0,6,0,0,0,1
16,18,2,1,0,0,0,0,4,0,0,6,0,0,0,0
43,15,2,1,0,0,0,0,4,0,0,6,0,0,0,0
5,17,4,1,0,0,0,0,4,1,0,6,0,0,0,0
29,17,3,1,1,0,0,2,4,0,0,6,0,0,0,0
42,15,4,1,1,0,0,0,4,0,0,6,0,0,1,1
24,16,2,1,1,0,0,2,4,0,0,6,0,0,1,0
15,16,4,1,1,0,0,2,4,3,0,6,0,0,0,0
18,16,0,1,0,0,0,0,4,0,0,6,0,0,1,0
4,15,4,0,0,0,0,2,4,3,0,1,0,2,0,0
13,11,4,1,0,0,0,2,4,0,0,6,0,0,1,1
6,18,4,0,0,0,0,0,4,1,0,1,0,2,0,0
40,12,0,1,0,0,0,0,4,0,0,6,0,0,1,0
13,16,4,1,1,0,0,2,4,0,0,6,0,0,0,0
43,8,0,1,0,0,0,0,4,0,0,6,0,0,1,0
39,15,2,1,0,0,0,0,4,0,0,6,0,0,0,0
18,19,0,1,0,0,0,2,4,1,0,6,0,0,0,0
4,13,4,1,0,0,0,2,4,0,0,6,0,0,0,0
3,17,4,0,0,0,0,2,4,0,0,3,0,2,0,0
42,15,3,1,0,0,0,0,4,3,0,6,0,0,1,0
21,11,4,1,0,0,0,0,4,1,0,6,0,0,1,0
6,15,4,1,0,0,0,0,4,3,0,6,0,0,0,0
5,18,4,0,0,0,0,0,4,0,0,1,0,2,1,0
34,15,4,1,0,0,0,0,2,1,0,1,0,0,0,0
36,15,4,1,0,0,2,2,4,0,0,6,0,0,1,0
5,20,0,1,0,0,4,0,4,0,1,1,0,0,0,0
31,15,4,1,0,0,0,2,4,0,0,6,0,0,1,0
49,18,2,1,1,0,0,2,4,0,0,6,0,0,0,0
4,15,4,0,0,0,0,2,4,0,0,1,0,2,0,0
30,12,3,1,0,0,0,0,4,0,0,6,0,0,0,0
28,18,2,1,0,0,0,0,4,1,0,6,0,0,0,0
2,17,4,1,1,0,0,2,4,0,0,6,0,0,0,1
24,17,4,1,0,0,0,2,4,0,0,6,0,0,1,0
15,11,4,1,0,0,0,2,4,0,0,6,0,0,0,0
15,13,0,1,0,0,0,0,4,0,0,6,0,0,1,0
23,12,3,0,0,0,0,2,4,0,0,6,0,2,1,0
22,16,2,1,1,0,0,0,4,0,0,6,0,0,1,0
38,18,4,0,0,0,0,0,4,0,0,6,0,0,1,1
3,17,4,1,0,0,0,2,4,0,0,1,0,0,1,0
16,15,4,1,0,0,0,0,4,0,0,6,0,0,0,1
38,16,4,0,1,0,0,0,4,0,0,1,0,0,0,1
22,11,4,1,0,0,4,0,4,0,1,6,0,0,0,0
15,16,4,1,0,0,0,0,4,0,0,6,0,0,0,0
3,15,4,1,0,0,0,2,1,3,0,4,0,0,0,0
7,15,4,0,0,0,0,0,4,0,0,6,0,2,1,0
4,17,4,1,0,0,0,2,4,1,0,6,0,0,0,0
33,15,0,1,0,0,0,0,2,0,0,6,0,0,0,0
14,16,4,1,1,0,0,0,4,0,0,6,0,0,1,0
43,15,2,0,1,0,0,2,4,0,0,6,0,0,0,0
20,0,4,0,1,0,0,0,4,0,0,6,0,2,1,1
36,0,2,1,1,0,0,0,4,3,0,6,0,0,0,0
27,11,4,1,0,0,0,2,4,0,0,6,0,0,0,0
19,17,0,1,1,0,0,0,4,0,0,6,0,0,0,0
7,16,4,1,1,0,0,0,4,3,0,6,0,0,0,0
16,16,4,1,0,0,0,0,4,0,0,6,0,0,0,0
3,11,4,1,0,0,4,0,4,3,1,6,0,0,1,0
4,15,4,0,0,0,0,2,4,1,0,6,0,2,0,0
5,15,4,1,1,0,0,2,4,3,0,6,0,0,0,0
3,15,4,0,0,0,0,2,4,3,0,6,0,2,0,1
48,0,4,0,1,0,0,0,4,0,0,2,0,0,0,1
44,15,4,1,1,0,0,0,4,0,0,6,0,0,0,1
5,15,4,1,0,0,4,2,4,0,1,6,0,0,0,1
17,15,4,1,0,0,2,0,4,0,0,6,0,0,1,0
4,18,4,0,0,0,3,0,4,0,1,6,0,2,0,0
21,15,2,1,0,0,4,0,4,0,1,6,0,0,0,0
28,7,0,1,1,0,0,0,4,0,0,6,0,0,1,0
18,9,2,1,1,0,0,0,4,3,0,6,0,0,0,0
5,18,4,1,0,0,0,0,4,1,0,1,0,0,0,0
18,15,4,0,0,0,0,2,4,0,0,6,0,2,1,0
3,17,4,0,0,0,0,2,4,0,0,6,0,2,0,0
8,15,4,1,0,0,0,2,4,0,0,6,0,0,1,0
9,17,0,1,0,0,0,0,4,0,0,6,0,0,1,0
47,13,1,0,1,0,0,0,4,0,0,6,0,0,1,1
5,18,4,0,0,0,0,2,4,0,0,6,0,2,1,0
24,18,4,1,0,0,0,2,4,0,0,6,0,0,1,0
4,17,4,1,0,0,0,2,4,0,0,6,0,0,0,0
3,15,4,1,0,0,0,2,4,0,0,6,0,0,0,0
40,12,0,1,0,0,0,0,4,0,0,6,0,0,1,0
31,13,4,0,1,0,0,0,4,0,0,6,0,2,0,1
4,15,4,0,0,0,0,0,4,0,0,6,0,2,1,0
11,16,3,1,1,0,0,2,4,0,0,6,0,0,0,0
17,14,0,1,0,0,4,0,4,0,1,1,0,0,0,0
3,15,4,1,1,0,0,2,4,0,0,6,0,0,1,0
15,16,4,1,0,0,0,0,4,0,0,6,0,0,1,0
24,18,2,1,0,0,0,2,4,0,0,6,0,0,0,0
12,16,2,0,1,0,0,0,4,0,0,6,0,2,0,0
4,15,4,1,0,0,0,0,3,0,0,4,0,0,0,0
3,17,4,0,0,0,0,2,4,0,0,1,0,2,0,0
13,8,4,1,0,0,4,1,4,0,1,6,0,0,0,0
3,17,4,1,0,0,0,0,2,0,0,6,0,0,0,0
9,14,4,1,0,0,0,2,4,0,0,6,0,0,0,1
3,18,4,0,0,0,0,2,4,1,0,1,0,2,0,0
32,13,3,1,1,0,0,2,4,0,0,6,0,0,1,0
5,17,4,1,0,0,0,2,4,0,0,6,0,0,0,0
23,16,2,1,0,0,0,2,4,0,0,1,0,0,0,0
6,18,4,0,0,0,0,0,4,1,0,6,0,2,0,0
2,10,4,1,1,0,0,2,4,0,0,6,0,0,1,0
21,16,4,1,0,0,0,0,4,0,0,6,0,0,0,0
25,15,2,1,1,0,0,2,4,0,0,6,0,0,1,1
42,20,2,1,0,0,0,2,2,3,0,1,0,0,0,1
12,15,4,1,1,0,0,0,4,0,0,6,0,0,0,1
31,17,3,1,1,0,0,2,4,0,0,6,0,0,1,0
4,13,4,0,1,0,0,2,4,0,0,6,0,2,1,0
30,13,3,0,1,0,0,2,4,0,0,6,0,2,0,0
40,18,4,1,1,0,0,0,4,1,0,6,0,0,0,1
25,7,0,1,0,0,4,2,4,0,1,6,0,0,0,0
15,15,4,0,1,0,0,2,4,3,0,6,0,2,0,1
23,11,4,1,0,0,0,0,4,0,0,6,0,0,1,1
3,15,4,0,0,0,0,2,4,0,0,6,0,2,0,0
9,13,4,1,1,0,0,2,4,0,0,6,0,0,1,0
33,0,4,1,1,0,4,2,4,0,1,6,0,0,0,0
32,16,2,0,1,0,0,2,4,1,0,6,0,2,0,1
35,17,2,1,1,0,0,2,4,3,0,6,0,0,0,0
5,17,4,1,0,0,0,2,4,3,0,3,0,0,0,0
5,18,4,1,0,0,4,2,4,3,1,1,0,0,1,0
7,20,4,0,0,0,0,2,4,1,0,1,0,2,0,0
38,15,4,1,1,0,0,0,4,0,0,1,0,0,1,1
2,10,4,1,0,0,0,2,4,0,0,6,0,0,0,0
3,18,4,1,1,0,0,0,4,0,0,1,0,0,0,0
37,21,0,0,0,0,0,0,4,3,0,1,0,0,0,0
9,15,4,1,0,0,0,0,4,0,0,6,0,0,0,0
33,21,0,1,0,0,0,2,4,0,0,6,0,0,1,0
43,11,4,1,1,0,0,0,4,1,0,6,0,0,0,1
4,15,4,0,0,0,0,2,4,0,0,1,0,2,0,0
21,17,0,1,0,0,0,2,4,0,0,6,0,0,0,0
37,16,2,1,0,0,0,0,4,0,0,6,0,0,1,0
14,15,2,1,0,0,4,2,4,0,1,6,0,0,0,0
3,15,4,1,0,0,0,2,4,0,0,6,0,0,1,0
31,11,0,1,0,0,4,1,4,0,1,6,0,0,0,0
30,16,0,1,1,0,0,0,4,0,0,6,0,0,0,0
32,16,0,1,0,0,4,0,4,0,1,6,0,0,0,0
13,15,0,1,0,0,4,1,4,0,1,6,0,0,0,0
18,16,4,1,0,0,0,0,4,0,0,6,0,0,0,0
12,15,4,1,1,0,0,2,4,0,0,6,0,0,0,0
4,15,4,1,0,0,0,0,4,0,0,6,0,0,0,1
28,16,4,1,0,0,0,2,4,0,0,6,0,0,0,0
38,15,0,1,0,0,0,2,4,0,0,6,0,0,0,0
6,18,4,0,0,0,4,0,4,0,1,3,0,2,0,0
5,18,4,0,0,0,0,2,4,3,0,1,0,2,1,0
18,17,4,0,1,0,0,0,4,0,0,3,0,2,0,0
40,18,0,1,0,0,0,2,4,0,0,6,0,0,1,0
5,18,4,1,0,0,0,2,4,0,0,6,0,0,0,0
3,18,4,0,0,0,0,0,4,0,0,6,0,2,0,0
6,15,4,0,0,0,0,2,4,0,0,6,0,2,1,0
3,17,4,0,0,0,0,2,4,0,0,6,0,2,0,0
17,11,4,1,0,0,0,0,4,0,0,6,0,0,0,0
44,13,1,0,1,0,0,0,4,1,0,6,0,0,0,1
6,18,4,1,0,0,0,0,4,0,0,1,0,0,1,0
6,15,4,1,0,0,0,2,1,0,0,4,0,0,0,0
4,18,4,0,0,0,0,2,4,1,0,6,0,2,0,0
31,15,2,1,0,0,0,2,4,0,0,6,0,0,0,0
6,13,4,0,0,0,0,0,4,0,0,6,0,2,0,1
11,12,4,1,1,0,0,0,4,0,0,6,0,0,0,0
40,13,4,1,1,0,0,2,4,0,0,6,0,0,1,0
6,18,4,1,0,0,0,2,4,0,0,1,0,0,0,0
29,14,4,0,1,0,0,0,4,0,0,6,0,2,0,1
4,15,4,1,0,0,0,0,3,0,0,4,0,0,0,0
6,18,0,1,0,0,0,2,4,0,0,6,0,0,1,0
3,17,4,0,0,0,0,0,4,0,0,6,0,2,0,0
2,18,4,0,0,0,4,1,4,0,1,6,0,2,0,0
4,18,4,0,0,0,0,0,4,0,0,1,0,2,1,0
3,17,4,1,0,0,0,2,4,0,0,1,0,0,0,0
9,12,4,1,0,0,0,0,4,3,0,6,0,0,0,0
4,17,4,1,0,0,0,0,4,3,0,6,0,0,1,1
13,21,0,0,0,0,0,2,4,0,0,1,0,2,0,0
19,11,4,1,1,0,0,0,4,3,0,6,0,0,1,0
19,12,4,1,0,0,0,2,4,3,0,6,0,0,0,0
11,15,4,1,0,0,0,0,4,0,0,6,0,0,0,0
37,10,1,1,0,0,4,0,4,0,1,6,0,0,0,0
26,15,2,0,0,0,0,0,4,0,0,1,0,2,0,0
10,13,4,1,0,0,0,2,4,0,0,6,0,0,0,0
7,12,4,1,0,0,0,0,4,0,0,6,0,0,0,0
12,15,4,1,1,0,0,0,4,0,0,6,0,0,1,1
39,11,0,1,1,0,4,0,4,0,1,6,0,0,0,0
4,18,4,0,0,0,0,2,4,1,0,6,0,2,0,0
27,15,4,1,1,0,0,0,4,0,0,6,0,0,0,1
16,16,0,1,0,0,0,2,4,3,0,6,0,0,0,0
27,10,0,0,0,0,0,0,4,0,0,6,0,2,0,0
10,12,4,1,1,0,0,2,4,0,0,6,0,0,1,1
27,19,0,1,0,0,0,0,4,0,0,6,0,0,1,0
4,18,4,0,0,0,3,0,4,0,1,6,0,2,0,0
12,18,4,0,0,0,0,2,4,0,0,6,0,2,1,1
34,10,0,1,0,0,4,0,4,0,1,6,0,0,0,0
16,16,4,0,0,0,0,2,4,0,0,6,0,2,0,0
12,18,4,1,0,0,0,2,4,1,0,1,0,0,0,1
4,18,4,1,0,0,0,0,4,1,0,6,0,0,0,0
11,18,3,0,0,0,0,0,4,3,0,6,0,2,0,1
41,19,4,0,0,0,0,2,4,0,0,6,0,0,0,0
22,18,4,0,1,0,0,2,4,0,0,6,0,2,0,1
18,18,2,0,1,0,0,0,4,1,0,6,0,2,0,1
3,17,4,0,0,0,4,2,4,0,1,1,0,2,0,0
3,17,4,0,0,0,0,2,4,3,0,6,0,2,0,0
32,20,4,1,1,0,0,2,4,1,0,6,0,0,1,0
6,19,4,0,0,0,0,0,4,0,0,2,0,2,1,0
9,18,4,1,0,0,0,2,4,0,0,6,0,0,0,0
4,18,4,1,0,0,0,0,4,3,0,6,0,0,0,0
48,9,4,1,1,0,0,0,4,1,0,6,0,0,0,1
15,16,4,1,0,0,0,0,4,0,0,6,0,0,0,0
5,13,2,0,1,0,0,2,4,0,0,6,0,2,0,0
35,3,4,1,1,0,4,0,4,0,1,6,0,0,0,0
5,18,4,1,0,0,4,1,4,0,1,6,0,0,0,0
6,18,4,1,0,0,0,2,4,0,0,6,0,0,0,0
27,4,4,1,0,0,4,2,4,0,1,6,0,0,0,0
6,18,4,0,0,0,4,0,4,0,1,6,0,2,0,0
43,4,0,1,0,0,4,0,4,0,1,6,0,0,0,0
33,15,2,0,0,0,0,2,4,3,0,3,0,2,0,1
20,13,4,1,0,0,0,2,4,0,0,6,0,0,1,1
34,11,2,1,0,0,0,2,4,1,0,6,0,0,0,0
30,11,3,1,0,0,4,0,4,0,1,6,0,0,0,0
38,12,4,1,0,0,0,0,4,0,0,6,0,0,1,0
48,16,2,1,1,0,0,0,4,0,0,6,0,0,1,0
0,11,4,1,0,0,4,1,0,0,1,0,0,0,0,0
18,15,2,1,1,0,0,0,4,0,0,6,0,0,1,0
10,13,4,1,0,0,0,2,4,0,0,6,0,0,0,0
17,12,4,1,0,0,0,0,4,0,0,6,0,0,0,0
24,15,4,1,0,0,0,2,4,0,0,6,0,0,0,0
5,18,4,1,1,0,0,0,4,0,0,6,0,0,0,0
38,9,4,1,0,0,0,2,4,0,0,6,0,0,1,0
17,16,4,1,0,0,0,0,4,0,0,6,0,0,0,0
10,17,4,0,0,0,0,0,1,3,0,4,0,2,0,0
5,15,4,0,0,0,0,0,4,0,0,6,0,2,0,0
27,15,4,1,1,0,0,0,4,0,0,6,0,0,0,1
38,15,4,1,1,0,0,0,4,0,0,1,0,0,0,1
15,15,4,1,0,0,0,0,4,3,0,6,0,0,0,0
38,18,2,0,1,0,0,0,4,0,0,6,0,0,0,1
9,16,4,1,0,0,0,2,4,1,0,6,0,0,0,0
18,18,2,1,0,0,2,2,4,1,0,6,0,0,0,0
9,18,0,1,0,0,0,2,4,3,0,6,0,0,0,0
44,18,2,1,0,0,0,0,4,3,0,6,0,0,0,0
3,15,4,0,0,0,0,2,4,1,0,6,0,2,0,0
33,12,4,1,0,0,0,0,4,0,0,6,0,0,1,1
28,18,4,0,0,0,0,2,4,0,0,6,0,1,0,0
5,18,4,1,0,0,0,0,4,0,0,6,0,0,0,0
1,10,4,1,1,0,0,2,0,0,0,6,0,0,0,1
4,18,4,1,0,0,0,0,4,1,0,1,0,0,1,0
3,17,4,0,0,0,0,0,4,1,0,6,0,2,0,0
38,18,0,1,0,0,0,0,4,2,0,6,0,0,0,0
5,15,4,1,0,0,0,2,4,0,0,3,0,0,0,0
34,15,4,1,0,0,0,0,4,0,0,6,0,0,0,0
1,11,4,1,0,0,0,0,0,0,0,6,0,0,1,0
39,15,0,0,0,0,0,2,4,0,0,1,0,0,0,0
29,13,2,1,0,0,0,2,4,3,0,1,0,0,0,1
1,11,4,1,0,0,4,0,0,0,1,6,0,0,0,1
5,18,4,0,1,0,0,0,4,1,0,6,0,2,0,0
4,17,4,0,0,0,4,2,4,0,1,1,0,2,0,0
6,11,4,1,0,0,0,2,4,0,0,6,0,0,0,0
41,10,4,1,1,0,0,0,4,0,0,6,0,0,1,1
8,20,4,1,0,0,4,0,4,0,1,6,0,0,0,0
29,14,4,1,1,0,0,0,4,0,0,6,0,0,0,1
30,11,0,0,1,0,0,2,4,3,0,6,0,2,0,1
23,11,4,1,1,0,0,0,4,0,0,1,0,0,0,1
4,18,4,0,0,0,0,2,4,3,0,6,0,2,0,0
4,0,4,1,0,0,0,0,4,0,0,6,0,0,0,0
14,18,0,1,0,0,0,2,4,0,0,6,0,0,1,0
42,15,2,1,0,0,0,2,4,0,0,6,0,0,0,0
19,16,0,1,0,0,0,0,4,0,0,6,0,0,0,0
5,15,4,1,0,0,0,0,1,0,0,4,0,0,0,0
37,8,4,1,0,0,4,2,4,0,1,6,0,0,0,1
45,17,1,0,1,0,0,2,4,2,0,6,0,0,0,1
42,18,2,0,1,0,0,0,4,0,0,6,0,0,1,1
4,17,4,1,0,0,4,1,4,0,1,6,0,0,0,0
21,17,0,1,0,0,0,2,4,0,0,6,0,0,0,0
6,17,4,1,0,0,0,0,1,0,0,4,0,0,0,0
35,19,3,0,0,0,0,2,4,0,0,3,0,2,1,0
23,16,3,0,0,0,0,0,4,1,0,6,0,2,0,1
28,18,0,0,0,0,0,0,4,3,0,6,0,2,1,0
21,13,4,1,1,0,0,2,4,0,0,6,0,0,1,0
12,13,4,1,1,0,0,2,4,0,0,6,0,0,0,0
4,15,4,1,0,0,0,2,4,1,0,6,0,0,0,0
17,15,4,1,1,0,2,0,4,0,0,6,0,0,0,0
23,10,0,1,0,0,0,2,4,0,0,6,0,0,0,0
3,18,4,0,0,0,0,0,4,3,0,1,0,2,0,0
37,15,4,1,0,0,0,2,4,0,0,6,0,0,1,0
20,13,4,1,0,0,0,0,4,0,0,6,0,0,0,0
4,15,4,0,0,0,2,0,4,1,0,6,0,2,0,0
18,15,4,1,0,0,0,2,4,0,0,6,0,0,0,0
4,18,4,0,0,0,0,0,4,0,0,6,0,2,1,0
27,16,3,1,0,0,0,0,4,0,0,6,0,0,0,0
5,18,4,1,0,0,0,0,4,0,0,6,0,0,1,0
0,10,4,1,1,0,0,2,0,3,0,0,0,0,0,1
29,17,2,0,1,0,0,2,4,0,0,6,0,2,0,0
27,16,0,1,0,0,0,0,4,1,0,6,0,0,0,0
6,18,4,1,0,0,0,2,4,1,0,6,0,0,0,0
18,17,4,1,0,0,0,2,4,0,0,6,0,0,1,0
17,18,4,1,0,0,0,0,4,3,0,6,0,0,0,0
3,17,4,1,0,0,0,2,4,3,0,3,0,0,0,0
40,15,4,1,1,0,0,0,4,0,0,6,0,0,1,0
17,17,4,1,1,0,0,2,4,1,0,6,0,0,0,0
47,6,4,1,0,0,4,0,4,0,1,6,0,0,0,0
26,12,2,1,1,0,0,0,4,0,0,6,0,0,0,0
49,15,0,0,1,0,0,0,4,2,0,6,0,0,0,1
24,19,2,0,0,0,0,2,4,0,0,6,0,2,0,0
6,18,4,1,0,0,0,0,4,1,0,2,0,0,0,0
28,15,4,1,1,0,0,0,4,2,0,1,0,0,0,1
43,10,0,1,0,0,4,2,4,0,1,6,0,0,0,0
12,15,4,1,0,0,0,2,4,0,0,6,0,0,0,0
14,18,0,1,0,0,0,2,4,0,0,6,0,0,1,0
27,16,0,1,1,0,0,0,4,0,0,6,0,0,0,0
21,20,4,1,0,0,0,0,4,3,0,6,0,0,1,0
10,18,0,1,0,0,4,1,4,0,1,6,0,0,0,0
6,12,4,0,0,0,4,1,4,0,1,6,0,2,0,0
9,16,4,1,1,0,0,0,4,0,0,6,0,0,1,1
20,16,0,1,1,0,0,2,4,0,0,6,0,0,0,0
15,13,4,1,0,0,0,2,4,0,0,6,0,0,1,0
44,18,1,1,0,0,0,0,2,1,0,6,0,0,0,0
3,15,4,1,0,0,0,2,4,0,0,6,0,0,0,0
33,17,2,1,0,0,0,0,4,1,0,6,0,0,0,0
18,15,0,1,0,0,0,2,4,0,0,6,0,0,0,0
28,15,4,1,1,0,0,2,4,0,0,6,0,0,1,0
7,18,4,0,1,0,0,2,4,1,0,1,0,2,0,0
16,16,4,1,0,0,0,2,4,3,0,1,0,0,0,0
9,15,4,1,0,0,0,2,4,0,0,6,0,0,1,0
23,16,0,1,0,0,0,0,4,0,0,6,0,0,0,0
10,18,4,1,0,0,0,2,4,0,0,6,0,0,1,1
7,18,4,1,0,0,0,0,4,0,0,6,0,0,1,0
12,15,4,1,1,0,0,2,4,0,0,6,0,0,0,0
36,18,4,1,1,0,0,2,4,0,0,6,0,0,0,0
35,13,4,0,0,0,0,0,4,0,0,6,0,2,1,1
10,16,0,0,1,0,0,0,4,1,0,6,0,2,0,1
13,16,4,1,0,0,0,0,4,0,0,6,0,0,1,0
20,13,3,1,0,0,4,2,4,0,1,6,0,0,0,0
4,15,4,1,0,0,0,0,4,0,0,6,0,0,0,1
43,16,2,1,0,0,0,0,4,0,0,6,0,0,0,0
44,9,2,1,1,0,0,2,4,1,0,6,0,0,0,1
3,15,4,1,0,0,0,2,4,1,0,6,0,0,0,0
41,15,2,1,0,0,0,0,4,0,0,6,0,0,1,0
43,15,4,0,1,0,0,2,4,0,0,6,0,0,1,1
8,20,4,1,0,0,0,0,1,0,0,4,0,0,0,0
48,15,4,1,1,0,0,0,4,0,0,6,0,0,0,0
3,13,4,1,0,0,4,2,4,0,1,6,0,0,0,0
4,17,4,0,0,0,0,2,4,1,0,3,0,2,0,0
5,15,4,0,0,0,0,2,4,1,0,1,0,2,0,0
9,16,4,0,0,0,0,0,4,0,0,6,0,2,0,1
42,15,4,1,1,0,0,0,4,0,0,6,0,0,1,1
3,17,4,1,0,0,0,2,4,3,0,6,0,0,0,0
6,18,4,1,0,0,0,0,4,3,0,6,0,0,0,0
2,15,4,0,1,0,0,2,4,0,0,1,0,2,0,0
29,16,2,1,0,0,0,2,4,0,0,6,0,0,0,0
34,12,2,1,0,0,0,0,4,0,0,6,0,0,0,0
16,17,4,1,0,0,0,2,4,0,0,6,0,0,1,0
37,21,0,0,0,0,0,0,4,3,0,1,0,0,0,0
5,15,4,1,0,0,2,2,4,0,0,6,0,0,0,0
44,12,2,1,1,0,0,0,4,0,0,6,0,0,0,1
6,15,4,0,1,0,0,0,4,3,0,6,0,2,0,1
14,12,4,1,0,0,0,2,4,1,0,6,0,0,0,0
5,15,4,1,0,0,4,2,4,0,1,6,0,0,0,1
4,17,4,1,0,0,0,0,4,0,0,3,0,0,0,1
5,18,4,0,0,0,0,0,4,1,0,1,0,2,0,0
5,15,4,1,0,0,0,2,1,1,0,4,0,0,1,0
17,15,4,1,0,0,0,0,4,0,0,6,0,0,1,0
24,14,2,0,1,0,0,2,4,3,0,6,0,2,0,0
4,18,4,1,0,0,0,0,4,1,0,6,0,0,0,0
18,18,3,1,0,0,0,2,4,1,0,6,0,0,0,0
21,12,3,1,0,0,0,2,4,0,0,6,0,0,0,0
5,12,4,1,0,0,0,0,4,1,0,6,0,0,0,0
9,17,4,1,0,0,4,0,4,0,1,1,0,0,0,0
10,18,4,0,0,0,0,2,4,1,0,1,0,2,0,0
39,17,2,1,0,0,0,0,4,0,0,6,0,0,1,0
25,15,4,1,0,0,4,0,4,0,1,6,0,0,0,0
35,12,4,0,1,0,0,2,4,0,0,6,0,2,1,0
14,11,4,0,0,0,0,0,4,0,0,6,0,2,0,0
4,18,4,0,0,0,0,2,4,0,0,6,0,2,0,0
6,15,4,0,1,0,0,0,4,3,0,6,0,2,0,1
6,18,4,0,0,0,0,0,4,0,0,1,0,2,0,0
23,10,2,1,0,0,0,2,4,0,0,6,0,0,0,0
2,0,4,0,1,0,0,0,4,0,0,6,0,2,0,1
36,14,4,1,1,0,0,0,4,0,0,6,0,0,0,1
10,18,4,1,1,0,0,2,4,0,0,6,0,0,0,0
3,16,4,1,0,0,0,2,4,3,0,6,0,0,0,1
4,15,4,0,0,0,0,2,4,1,0,6,0,2,0,0
5,15,4,1,0,0,2,2,4,0,0,6,0,0,0,0
37,21,0,0,0,0,0,0,4,3,0,1,0,0,0,0
22,16,4,1,0,0,0,2,4,0,0,6,0,0,0,0
6,18,4,0,0,0,0,2,4,1,0,1,0,2,0,0
19,12,0,1,1,0,0,2,4,3,0,6,0,0,0,0
12,15,4,1,1,0,0,0,4,0,0,6,0,0,0,1
4,18,4,1,0,0,2,2,4,0,0,6,0,0,0,0
36,12,2,1,0,0,0,0,4,3,0,1,0,0,1,1
12,11,2,1,0,0,0,0,4,0,0,6,0,0,0,0
19,16,0,1,0,0,0,0,4,0,0,6,0,0,0,0
20,0,4,1,0,0,4,2,4,0,1,6,0,0,0,0
4,15,4,0,0,0,0,2,4,0,0,6,0,2,0,0
9,18,4,0,0,0,0,0,4,0,0,6,0,2,1,0
27,16,4,1,0,0,0,0,4,3,0,6,0,0,1,0
3,10,4,1,0,0,0,2,4,3,0,6,0,0,0,0
16,18,4,1,0,0,0,2,4,0,0,6,0,0,0,0
43,11,2,0,1,0,0,2,4,3,0,6,0,0,1,1
5,18,4,1,1,0,0,0,4,1,0,1,0,0,0,0
37,20,2,1,0,0,0,0,2,0,0,6,0,0,0,0
43,15,4,1,0,0,0,0,4,0,0,6,0,0,0,1
25,16,4,1,0,0,4,0,4,0,1,6,0,0,0,0
21,11,4,1,0,0,0,0,4,0,0,6,0,0,0,0
40,18,2,1,1,0,0,0,4,0,0,6,0,0,0,1
3,15,4,0,0,0,0,2,4,0,0,6,0,2,0,0
12,15,4,1,1,0,0,2,4,3,0,6,0,0,0,1
4,15,4,1,0,0,0,0,4,3,0,1,0,0,0,0
32,11,3,1,0,0,0,0,4,0,0,6,0,0,0,0
6,18,4,1,0,0,4,0,4,0,1,1,0,0,0,0
4,18,4,0,0,0,4,2,4,0,1,6,0,2,0,0
38,21,4,0,0,0,3,0,4,0,1,6,0,0,0,0
7,14,4,1,0,0,0,2,4,0,0,6,0,0,0,0
6,18,4,1,0,0,0,0,4,3,0,6,0,0,0,0
22,19,0,0,0,0,0,2,2,0,0,6,0,2,0,0
7,18,4,1,0,0,0,0,4,3,0,1,0,0,0,0
14,12,4,1,0,0,4,0,4,0,1,1,0,0,0,0
30,15,4,1,0,0,0,0,4,0,0,6,0,0,0,1
18,15,4,1,0,0,0,0,4,0,0,6,0,0,0,0
23,15,2,1,1,0,0,0,4,3,0,6,0,0,0,0
23,16,4,1,0,0,0,0,4,3,0,6,0,0,1,0
