age,workclass,education,marital-status,occupation,native-country,relationship,hours-per-week,gender,race,income
22,2,7,4,11,38,1,39,0,1,0
23,2,7,0,0,38,4,39,0,1,0
22,2,11,0,5,38,1,39,0,1,0
11,2,11,4,7,38,1,29,1,0,0
24,1,9,2,9,38,0,49,1,1,1
15,2,11,0,6,38,1,39,1,1,0
26,0,9,0,0,38,4,39,0,1,1
38,4,11,2,2,38,0,59,1,1,0
35,1,12,2,9,38,0,49,1,1,1
10,2,12,4,0,38,3,44,1,1,1
6,2,9,4,9,38,3,39,0,1,1
16,4,11,2,3,38,0,39,1,1,1
14,2,11,4,7,38,4,39,0,1,0
16,2,2,0,3,38,1,39,1,1,0
14,2,11,4,13,38,1,49,1,1,1
25,1,15,2,2,38,0,39,1,1,1
38,2,9,2,11,38,0,39,1,1,1
17,2,7,2,12,38,0,9,1,1,0
25,2,11,2,13,38,0,39,1,1,1
12,2,12,2,3,23,0,39,1,0,1
22,2,15,0,11,38,1,44,1,1,1
17,2,8,2,9,38,0,44,1,1,1
42,2,11,0,2,38,1,39,1,1,1
16,2,15,0,2,38,4,49,1,1,1
17,2,11,0,3,38,1,47,0,1,0
44,2,11,2,13,38,0,39,1,1,1
13,2,9,2,11,38,0,54,1,1,1
15,3,11,2,3,38,0,39,1,1,1
21,2,12,2,3,38,0,64,1,1,1
21,2,9,2,11,38,0,59,1,1,1
25,4,15,2,2,38,0,44,1,1,1
4,2,15,4,0,10,3,42,1,1,0
22,3,12,2,3,38,0,44,1,1,1
31,2,9,2,3,11,0,59,1,1,1
36,0,9,2,3,38,0,47,1,1,1
16,2,11,2,3,38,0,49,1,1,1
41,4,0,2,2,38,0,39,1,1,0
34,2,9,2,9,38,0,54,1,1,1
20,2,2,0,6,38,4,39,0,1,0
14,2,11,2,2,38,0,50,1,1,1
12,2,11,2,7,38,5,39,0,1,0
32,1,11,2,2,38,0,39,1,1,1
21,2,9,2,11,38,0,47,1,1,1
22,1,12,2,3,38,0,44,1,1,1
3,2,6,2,6,38,0,39,1,1,0
6,2,0,4,2,38,1,39,0,1,0
13,2,9,4,12,38,1,39,0,1,1
21,2,1,2,4,38,0,39,1,1,1
10,2,9,4,9,38,1,44,1,1,1
6,2,9,4,3,38,1,39,1,1,0
15,2,7,5,3,38,4,49,0,1,1
27,2,5,2,13,38,0,19,1,1,0
7,2,11,2,11,38,0,49,1,1,1
29,2,11,4,3,38,1,39,1,1,1
18,2,15,2,13,38,0,44,1,1,1
19,2,11,0,2,38,4,47,1,1,0
16,4,1,4,4,38,4,39,1,1,0
17,2,15,4,5,38,2,19,1,1,0
3,2,5,4,6,38,2,39,1,1,0
28,4,8,2,3,38,0,34,1,1,1
34,2,11,0,5,38,4,39,1,1,0
25,4,15,4,2,38,4,39,1,1,0
19,2,11,4,7,38,1,17,0,1,0
27,2,15,4,2,38,1,37,1,1,1
10,2,1,2,2,38,0,39,1,1,0
18,1,12,0,0,38,4,40,0,1,1
31,2,9,2,3,38,0,44,1,1,1
39,2,11,2,5,38,0,17,1,1,0
14,2,1,4,6,38,1,35,0,1,0
32,2,11,2,2,38,0,49,1,0,1
19,2,11,2,2,38,0,39,1,1,1
14,4,8,2,2,38,0,49,1,1,0
23,4,11,2,2,38,0,29,1,1,0
19,4,9,2,9,38,0,39,1,1,1
44,2,5,2,6,1,5,43,0,1,1
4,2,8,4,7,38,3,43,0,1,0
21,2,5,2,6,1,5,49,0,1,1
3,2,1,2,5,38,0,39,1,1,0
31,2,8,2,12,38,0,49,1,1,1
2,4,11,4,11,38,3,19,1,1,0
16,2,9,2,9,38,0,49,1,1,1
7,2,11,4,11,38,3,44,1,1,0
6,2,8,4,3,38,3,39,1,1,0
16,2,2,2,6,38,0,39,1,1,1
22,2,7,2,11,38,0,23,1,1,0
25,4,11,2,13,38,0,44,1,1,0
47,5,11,2,4,38,0,39,1,1,0
18,2,15,0,3,38,1,39,0,1,0
8,2,11,4,7,38,1,39,1,1,0
14,2,15,0,0,38,1,39,0,1,0
29,2,15,0,5,38,1,44,1,1,0
17,2,11,2,2,38,0,49,1,1,1
14,3,15,2,3,34,5,69,0,0,1
19,3,15,2,3,34,2,69,0,0,1
39,3,11,2,3,2,2,20,0,0,0
23,2,7,2,3,38,0,39,1,1,1
5,2,15,4,5,38,3,31,1,1,0
29,2,15,2,0,38,0,39,1,1,1
23,3,9,2,2,38,0,39,1,1,1
5,2,11,4,7,38,1,23,0,1,0
29,2,15,0,6,38,3,16,0,1,0
34,2,11,0,7,38,4,14,0,1,0
40,2,11,6,9,38,1,56,0,1,0
32,3,7,2,3,38,0,44,1,1,1
15,2,11,2,3,38,0,59,1,1,1
11,2,9,2,3,38,0,41,1,1,1
14,2,15,4,0,38,1,39,0,1,0
20,2,11,2,0,38,0,39,1,1,0
32,2,11,2,3,38,0,47,1,1,1
33,4,11,2,2,38,0,50,1,1,1
7,2,9,4,11,38,3,24,1,1,0
19,2,15,2,9,38,0,39,1,1,1
17,1,15,0,0,38,4,34,0,1,0
22,2,11,2,2,38,0,39,1,1,1
23,2,11,2,5,38,0,39,1,1,1
30,2,11,2,4,38,0,39,1,1,1
1,2,1,4,7,38,3,9,1,1,0
2,2,11,4,7,38,1,29,0,1,0
29,1,9,2,9,38,0,49,1,1,1
42,2,8,2,6,38,0,44,1,1,1
1,2,1,4,5,38,3,16,1,1,0
35,4,11,2,11,38,0,59,1,1,1
29,4,15,2,3,38,0,39,1,1,1
15,2,8,2,2,38,0,49,1,1,1
29,2,9,2,3,38,0,49,1,1,1
38,1,9,2,9,38,5,59,0,1,1
38,2,11,2,2,38,0,39,1,1,1
22,2,9,2,0,38,0,44,1,1,1
45,2,9,2,3,38,0,39,1,1,1
23,2,7,2,11,38,0,49,1,1,1
16,2,2,4,2,38,4,39,1,1,1
18,2,2,0,10,38,2,39,1,1,1
18,2,9,2,3,38,0,44,1,1,1
13,1,8,2,10,38,0,39,1,1,1
27,2,15,0,11,38,4,54,1,1,1
4,2,15,4,12,38,3,15,1,1,0
2,2,11,4,7,38,3,23,1,1,0
12,3,11,2,2,38,0,59,1,1,0
41,2,2,2,2,38,0,39,1,1,1
5,2,7,4,0,38,3,26,0,1,0
41,2,7,2,3,38,0,41,1,1,1
13,5,9,2,9,38,0,36,1,1,1
9,2,7,2,6,38,0,39,1,1,1
36,2,11,6,12,38,1,38,1,1,1
11,2,9,2,9,38,0,42,1,1,1
14,5,12,0,3,38,4,49,0,1,1
10,2,14,0,9,38,1,11,0,1,0
46,5,11,0,0,38,1,37,0,1,1
21,2,9,5,9,38,4,39,1,1,1
32,2,2,2,6,38,0,38,1,1,1
46,5,15,2,10,38,0,31,1,1,1
13,2,7,2,2,38,0,39,1,1,1
8,2,2,4,5,38,4,42,1,1,0
21,2,9,2,3,38,0,54,1,1,1
25,4,15,2,2,38,0,39,1,1,1
21,2,15,2,2,38,0,39,1,1,0
19,2,11,2,11,38,0,39,1,1,1
16,2,9,4,11,38,1,44,1,1,0
16,2,11,4,0,38,1,39,0,1,0
22,2,12,4,9,38,1,39,1,1,1
44,1,9,2,3,38,0,49,1,1,1
17,2,15,4,7,38,3,39,1,1,0
15,5,15,4,2,38,3,19,1,1,0
20,2,15,2,13,38,0,44,1,1,0
20,2,9,2,3,38,0,44,1,1,1
17,2,9,2,9,38,0,44,1,1,1
36,4,9,2,9,38,0,39,1,1,1
20,2,9,2,3,38,0,49,1,1,1
17,2,12,2,3,38,0,49,1,1,1
27,4,11,0,2,38,1,39,1,1,0
14,2,0,4,7,38,1,39,0,1,0
9,2,15,4,3,38,1,39,1,1,0
33,2,11,2,6,38,0,49,1,1,1
29,4,9,0,3,38,1,19,1,1,0
8,2,7,4,12,38,1,44,0,1,1
4,2,15,4,11,38,1,44,0,1,1
14,2,9,4,2,38,1,39,1,1,0
18,2,11,0,2,38,1,39,1,1,0
3,2,15,4,0,38,1,24,0,1,0
11,2,15,4,11,38,1,39,1,1,0
14,1,15,2,3,38,0,34,1,1,1
22,2,9,2,0,38,5,27,0,1,0
33,4,15,0,11,38,1,39,0,1,0
38,2,9,0,9,38,1,39,0,1,1
48,2,8,2,4,38,0,59,1,1,1
7,2,11,4,5,38,3,39,0,1,0
5,2,11,4,5,38,3,39,0,1,0
39,2,11,2,11,38,5,3,0,1,1
18,2,12,4,9,38,1,44,1,1,1
20,2,9,2,7,2,0,29,1,0,0
10,2,11,4,11,38,1,29,1,1,0
24,4,11,0,11,38,1,44,1,1,0
34,2,9,2,6,38,0,24,1,1,0
29,2,9,2,3,38,0,49,1,1,1
1,2,11,4,7,38,3,29,0,1,0
0,5,0,4,4,38,3,39,1,1,0
39,2,11,2,13,38,0,44,1,1,1
21,2,9,0,11,38,1,47,1,1,1
11,2,11,4,11,38,1,47,0,1,1
23,2,9,2,3,38,0,49,1,1,1
40,4,12,2,12,38,0,37,1,1,1
24,2,9,0,7,38,1,39,1,1,1
24,1,12,0,9,38,4,59,0,1,0
22,2,11,2,2,38,0,39,1,1,1
0,1,0,4,9,38,3,9,0,1,0
29,2,15,2,11,38,0,39,1,1,0
5,2,11,4,0,38,3,39,0,1,0
2,2,15,4,2,38,3,19,0,1,0
46,2,2,2,2,38,0,39,1,1,1
24,2,12,2,9,8,0,39,1,1,1
47,2,15,4,12,38,1,39,1,1,1
47,2,15,0,3,38,4,39,0,1,0
27,2,6,0,7,38,3,49,0,1,0
13,2,11,2,2,38,0,41,1,1,1
13,2,11,4,6,38,1,41,1,1,1
8,2,11,2,6,38,0,47,1,1,1
5,2,0,4,2,38,2,29,1,1,0
28,4,15,0,2,38,1,29,1,1,0
42,2,11,2,13,38,0,49,1,1,1
19,2,11,4,2,38,3,39,1,1,0
46,4,15,2,7,38,0,47,1,1,0
9,2,15,4,0,38,1,19,0,1,0
16,2,9,2,9,38,5,39,0,1,1
11,2,9,2,9,38,0,54,1,1,1
51,3,9,2,3,38,0,39,1,1,1
49,2,8,2,2,38,0,37,1,1,0
42,2,5,2,2,38,0,49,1,1,1
49,4,9,2,11,38,0,49,1,1,0
43,4,11,2,2,38,0,29,1,1,0
5,2,15,4,9,38,3,94,1,1,0
44,4,14,2,9,8,0,49,1,1,1
20,2,9,2,3,38,0,49,1,1,1
30,3,11,2,3,38,0,78,1,1,1
2,3,11,4,0,38,3,19,0,1,0
12,4,15,2,3,38,2,44,1,1,1
11,2,15,3,0,38,3,39,0,1,0
20,2,9,2,9,38,0,38,1,1,1
27,3,15,2,3,38,0,49,1,1,1
38,4,9,6,11,38,4,14,0,1,0
6,2,9,4,9,38,3,49,1,1,0
5,5,15,4,7,38,3,9,1,1,0
18,2,8,2,12,38,0,39,1,1,1
33,2,9,2,12,38,0,39,1,1,1
28,2,15,3,7,38,1,23,0,1,0
19,1,11,4,0,38,1,39,1,1,0
6,2,11,4,11,38,1,23,0,1,0
25,4,15,2,9,38,3,24,0,1,1
18,2,15,0,7,38,4,39,0,1,0
30,2,8,2,3,38,5,44,0,1,1
19,2,11,2,7,34,5,39,0,0,1
36,2,11,2,13,38,0,47,1,1,1
59,2,5,2,7,38,0,44,1,1,0
30,2,9,2,9,38,0,39,1,1,1
28,2,4,0,13,38,4,39,1,1,0
33,2,11,2,6,38,0,39,1,1,1
10,2,11,4,6,38,3,39,1,1,0
3,2,11,4,5,38,3,42,1,1,0
46,3,12,0,9,38,1,69,1,1,1
29,2,12,2,3,38,0,64,1,1,1
3,2,15,4,7,38,3,19,0,1,0
0,2,0,4,7,38,3,19,0,1,0
23,1,11,2,13,38,0,54,1,1,1
19,0,12,2,3,38,0,39,1,1,1
22,2,9,4,11,38,1,49,0,1,1
30,2,9,2,0,38,0,39,1,1,1
35,2,11,2,2,38,0,39,1,1,1
10,2,11,2,6,38,5,39,0,1,0
46,2,9,0,3,38,1,39,0,1,1
29,2,15,0,8,38,4,29,0,1,0
6,2,11,4,5,38,3,39,1,1,0
12,2,15,0,11,38,4,53,0,1,0
14,2,15,4,6,38,1,24,0,1,0
17,2,10,4,3,38,1,39,0,1,1
28,5,12,4,3,38,1,49,0,1,1
8,2,9,4,11,38,1,44,0,1,0
11,2,8,4,3,38,1,39,0,1,0
9,2,0,0,7,38,1,39,0,1,0
19,2,9,4,9,38,1,44,0,1,1
29,2,9,0,9,38,1,44,1,1,1
11,2,15,2,11,38,5,39,0,1,1
27,4,9,0,3,38,1,59,1,1,1
43,2,15,4,0,38,1,37,0,1,0
9,2,15,4,3,38,1,39,0,1,0
14,2,15,2,0,38,5,19,0,1,1
12,2,8,2,3,38,0,59,1,1,1
56,1,15,4,9,38,2,10,0,1,0
9,2,11,4,7,38,3,39,1,1,0
11,2,0,4,6,38,3,39,0,1,0
27,1,12,2,9,38,0,39,1,1,1
25,4,14,2,9,4,0,39,1,1,1
5,2,7,4,0,38,1,44,1,1,0
5,2,11,4,6,38,1,29,1,1,0
5,2,7,4,0,38,1,39,0,1,0
3,2,11,4,8,38,1,44,0,1,0
5,5,15,4,0,38,1,7,0,1,0
17,2,8,4,12,38,1,39,1,0,1
23,3,7,0,11,38,4,39,0,1,1
46,4,15,6,3,38,1,34,1,1,0
26,2,11,2,6,38,0,51,1,1,1
6,2,9,4,10,38,1,39,0,1,0
11,2,8,4,7,38,1,34,0,1,0
40,2,15,2,11,38,0,39,1,1,0
48,4,15,2,3,38,0,39,1,1,0
16,2,1,4,2,38,3,39,1,1,0
23,2,14,2,9,38,0,39,1,1,1
6,2,9,4,11,38,1,29,0,1,0
7,2,7,4,3,38,1,19,1,1,0
47,1,11,0,0,38,1,39,0,1,1
19,2,8,2,3,38,0,49,1,1,1
3,2,11,4,3,38,4,39,0,1,0
7,2,11,4,7,38,1,39,0,1,0
13,2,5,4,2,38,1,49,1,1,0
18,4,11,4,7,38,4,59,0,1,0
18,2,1,2,11,38,5,39,0,1,0
24,2,9,0,3,38,4,39,0,1,1
24,2,9,0,9,38,1,44,1,1,1
22,2,14,2,9,38,5,59,0,1,1
3,2,11,4,0,38,3,19,0,0,0
20,3,7,5,3,38,4,49,1,1,1
5,2,9,4,3,38,1,39,1,1,0
3,2,7,4,0,38,1,39,0,1,0
17,2,12,2,9,38,0,44,1,1,1
32,2,15,2,3,38,0,39,1,1,1
2,2,11,4,5,38,3,39,1,1,0
17,2,12,4,9,38,1,49,1,1,1
19,2,9,2,3,38,0,39,1,1,1
44,2,11,2,2,38,0,39,1,1,1
31,2,11,0,7,38,1,39,0,1,0
35,2,2,2,2,38,0,39,1,1,1
18,2,11,0,6,38,1,39,1,1,1
25,2,7,2,11,38,0,44,1,1,1
36,4,12,2,9,38,0,49,1,1,1
37,4,11,2,4,38,0,59,1,1,1
23,2,12,0,9,38,1,19,1,1,0
11,1,12,4,9,38,1,39,0,1,1
24,2,9,2,9,38,5,9,0,1,1
15,4,9,2,9,38,5,7,0,1,1
11,2,9,4,9,38,1,19,0,1,0
9,2,9,4,9,38,1,49,0,1,0
23,2,9,2,9,38,5,39,0,1,1
13,2,7,4,12,38,1,39,0,1,1
14,2,9,4,9,38,1,46,1,1,0
15,3,11,2,2,38,0,39,1,1,1
47,3,12,2,11,38,0,64,1,1,1
34,4,10,0,11,38,1,49,1,1,1
25,1,9,0,13,38,1,32,1,1,0
22,2,9,2,3,38,0,39,1,1,1
14,2,9,4,12,38,1,39,1,1,0
56,2,11,6,7,38,1,19,0,1,0
24,2,9,2,12,38,5,24,0,1,1
24,2,15,2,12,38,0,39,1,1,1
8,2,2,2,13,38,0,39,1,1,0
28,4,14,2,9,38,0,49,1,1,1
34,0,11,0,0,38,1,7,0,1,0
17,2,15,2,0,38,5,39,0,1,1
19,2,7,4,13,19,1,54,1,1,0
23,2,11,5,7,38,1,39,0,1,0
38,2,11,2,8,38,5,29,0,1,0
42,2,15,2,9,38,0,33,1,1,1
30,2,12,0,3,38,4,41,1,1,0
46,2,14,2,9,38,0,59,1,1,1
5,2,11,4,5,38,3,39,1,1,0
18,2,9,2,7,38,0,39,1,1,1
39,4,7,2,4,38,5,39,0,1,1
30,4,12,2,9,38,5,19,0,1,1
33,2,11,0,11,38,4,44,0,1,1
8,2,9,4,9,38,3,49,0,1,0
47,4,5,2,2,38,0,19,1,1,0
9,2,9,4,3,38,1,49,0,1,1
16,5,15,2,0,38,5,39,0,1,1
21,3,15,2,2,38,0,37,1,1,1
22,4,9,2,4,38,5,49,0,1,1
18,2,11,2,2,38,0,39,1,1,1
12,2,7,4,12,38,1,44,1,1,1
10,2,7,4,9,38,1,41,0,1,1
12,2,11,2,2,38,0,39,1,1,1
27,2,7,2,6,38,0,41,1,1,1
11,2,11,2,0,38,3,39,0,1,0
27,2,11,4,6,38,1,39,0,1,0
24,2,2,2,2,38,0,39,1,1,1
3,2,2,4,4,38,3,39,1,1,0
27,2,11,2,4,38,0,39,1,1,1
39,4,9,0,4,38,1,29,1,1,0
6,2,15,4,4,38,1,29,1,1,0
16,2,11,4,13,38,1,39,1,1,1
16,2,11,4,6,38,1,39,0,1,0
26,2,11,2,3,38,0,49,1,1,1
2,2,11,4,7,38,3,12,0,1,0
22,5,11,2,0,38,5,39,0,1,1
24,2,11,2,2,38,0,44,1,1,1
28,2,9,4,3,38,1,41,0,1,1
39,4,15,2,2,38,0,69,1,1,0
10,2,15,4,4,38,3,44,1,1,0
27,1,9,2,3,38,0,51,1,1,1
27,3,15,2,3,38,0,44,1,1,1
21,2,9,2,3,38,0,59,1,1,1
21,4,8,0,3,38,4,34,1,1,0
42,3,9,2,2,38,0,59,1,1,0
23,2,11,2,6,38,0,39,1,1,1
44,2,9,0,0,38,1,34,0,1,0
19,2,7,2,3,38,5,36,0,1,0
20,4,11,2,13,38,0,73,1,1,1
23,2,9,0,6,38,4,37,0,1,0
30,2,14,2,9,15,5,59,0,1,1
32,1,11,0,0,38,1,9,0,1,0
26,4,9,4,9,38,4,49,0,1,1
14,2,11,2,6,38,5,35,0,1,0
24,2,9,4,5,38,1,39,1,1,1
8,2,9,4,3,38,3,39,1,1,0
4,2,11,4,10,38,3,39,1,1,0
28,2,11,2,3,38,0,44,1,1,1
8,2,15,4,11,38,3,39,1,1,0
2,2,15,4,11,38,3,14,0,1,0
23,3,11,2,3,38,0,59,1,1,1
31,2,1,2,7,38,5,39,0,1,0
23,5,7,0,0,38,4,39,0,1,0
29,0,12,4,9,38,1,39,0,1,1
21,2,9,4,12,38,1,39,1,1,0
24,2,9,2,9,38,0,55,1,1,1
11,2,12,2,9,38,0,59,1,1,0
30,2,11,4,7,38,1,39,0,1,0
27,3,15,2,2,38,0,39,1,1,1
4,2,11,4,7,38,1,29,0,1,0
46,3,12,2,11,38,0,67,1,1,1
7,2,12,2,9,38,5,34,0,1,1
33,1,11,2,3,38,0,41,1,1,1
34,2,12,2,9,38,0,39,1,1,1
23,4,8,2,3,38,0,39,1,1,1
27,4,11,2,4,38,0,49,1,1,1
13,2,11,4,6,38,3,43,1,1,0
11,2,5,4,2,38,3,39,1,1,0
4,2,5,4,6,38,3,39,1,1,0
24,2,9,2,11,38,0,69,1,1,1
8,2,11,2,6,38,0,44,1,1,1
25,2,9,2,3,38,0,39,1,1,1
30,2,15,2,6,38,0,45,1,1,1
35,2,11,2,6,38,0,39,1,1,1
26,2,11,0,3,38,4,39,0,1,1
11,2,9,2,0,38,0,39,1,1,1
4,2,11,4,8,38,1,39,0,1,0
28,4,8,2,4,38,0,49,1,1,1
4,2,11,5,4,38,3,39,1,1,0
27,2,15,2,9,38,0,44,1,1,1
6,1,9,4,0,10,3,39,0,1,0
4,2,15,4,0,38,3,39,1,1,0
12,5,7,4,12,38,1,44,1,1,0
11,4,11,2,4,38,0,39,1,1,0
18,2,15,2,11,38,0,47,1,1,1
18,2,11,2,13,38,0,39,1,1,0
15,2,11,2,13,38,0,49,1,1,1
19,4,11,2,2,38,0,78,1,1,1
31,3,9,2,3,38,0,49,1,1,1
18,3,15,2,11,38,0,49,1,1,1
36,2,15,5,9,38,1,59,1,1,1
11,5,9,2,10,38,0,49,1,1,1
45,1,9,2,9,38,5,39,0,1,1
10,2,15,2,0,38,5,39,0,1,1
20,2,15,0,0,38,4,44,0,1,0
23,2,11,2,7,2,0,29,1,0,1
7,4,11,5,7,38,4,49,0,1,0
20,4,9,5,13,38,1,49,1,1,0
27,2,9,2,13,38,0,51,1,1,1
4,2,7,4,5,38,3,39,1,1,0
28,2,12,2,7,38,0,39,1,1,1
25,4,15,2,4,38,0,65,1,1,0
2,2,15,4,4,38,3,65,1,1,0
44,2,6,2,6,38,0,39,1,1,1
8,2,11,4,2,38,3,27,1,1,0
14,2,14,4,9,38,1,95,0,1,0
11,2,14,2,9,29,0,95,1,0,1
21,2,9,2,12,38,0,44,1,1,0
20,1,11,2,7,38,5,24,0,1,0
0,2,2,4,11,38,3,19,0,1,0
15,4,11,2,2,38,0,49,1,1,1
37,4,11,2,11,38,5,29,0,1,0
18,1,9,2,9,38,0,39,1,1,1
56,2,11,6,7,38,2,11,0,1,0
21,2,9,4,11,38,4,44,0,1,1
22,5,9,4,9,38,1,44,1,1,1
29,2,15,2,9,38,0,9,1,1,0
30,2,11,2,2,38,0,55,1,1,1
2,2,1,4,6,38,1,9,1,1,0
22,2,15,2,11,38,0,39,1,1,1
15,2,9,2,2,38,5,39,0,1,1
15,2,9,4,0,38,1,39,1,1,1
14,1,9,4,9,38,1,49,0,1,0
26,2,15,5,9,38,4,39,0,1,0
3,2,15,4,0,38,3,11,0,1,0
0,2,0,4,4,38,3,19,1,1,0
15,4,9,4,2,38,1,34,0,1,0
20,2,9,4,12,38,1,39,0,1,1
26,2,1,4,13,38,1,41,1,1,1
6,2,15,4,7,38,4,24,0,1,0
27,2,11,2,2,38,0,39,1,1,1
2,2,15,4,0,38,3,19,0,1,0
13,2,11,5,4,38,4,13,0,1,0
37,5,11,6,3,38,1,39,0,1,1
29,0,9,2,12,38,0,39,1,1,1
6,2,11,2,11,38,0,39,1,1,0
18,2,7,2,2,38,0,39,1,1,1
23,5,14,2,9,38,0,37,1,1,1
19,2,15,2,3,38,0,49,1,1,1
44,2,11,6,0,38,4,39,0,1,0
21,2,11,2,3,38,2,39,1,1,1
33,2,9,2,11,38,0,44,1,1,1
6,2,9,4,7,38,3,39,1,1,0
9,2,11,4,4,38,1,39,1,1,0
47,1,5,2,10,38,0,9,1,1,0
28,5,9,5,9,38,1,39,0,1,0
12,2,11,4,3,38,1,39,1,1,1
3,2,1,4,7,38,3,24,1,1,0
25,2,11,2,11,38,0,59,1,1,1
2,2,11,4,7,38,3,24,1,1,0
19,2,9,2,6,38,5,19,0,1,1
39,2,11,2,6,38,0,39,1,1,1
26,1,12,2,9,38,5,39,0,1,1
22,3,11,2,2,38,0,49,1,1,1
17,2,9,2,11,38,0,39,1,1,1
17,2,8,2,12,38,0,39,1,1,1
42,2,11,6,6,38,1,39,0,1,1
18,2,12,4,9,38,1,44,1,1,1
36,2,9,2,9,38,0,51,1,1,1
5,2,11,4,7,38,3,39,1,1,0
23,2,9,4,11,38,1,44,0,1,1
22,2,11,2,2,38,0,39,1,1,1
11,2,12,2,9,38,0,39,1,1,1
24,2,9,2,9,38,0,44,1,1,1
27,1,9,0,9,38,4,44,1,1,1
51,2,12,4,0,38,1,19,0,1,1
24,2,11,2,7,38,0,39,1,1,1
5,2,11,2,13,38,0,59,1,1,1
19,2,9,2,12,38,0,41,1,1,1
25,2,11,0,9,38,1,44,0,1,0
15,2,11,4,6,38,1,39,1,1,0
38,2,9,2,11,38,0,14,1,1,1
22,2,15,2,6,38,0,39,1,1,1
28,1,12,0,9,38,4,41,0,1,1
42,2,15,2,11,38,0,49,1,1,0
7,2,11,2,13,38,0,44,1,1,1
26,2,11,2,0,38,5,39,0,1,1
5,2,11,4,7,38,3,39,1,1,0
39,2,11,2,6,38,0,39,1,1,1
14,2,11,0,0,38,1,24,0,1,0
41,1,12,4,9,38,1,34,1,1,0
40,2,6,2,7,38,5,37,0,1,1
28,2,15,2,0,38,5,19,0,1,1
27,2,15,2,0,38,5,37,0,1,0
8,2,15,4,0,38,3,29,0,1,0
43,2,5,0,7,38,1,39,0,1,0
17,2,11,4,6,38,1,39,1,1,0
6,0,9,4,9,38,1,39,1,1,0
6,2,9,4,11,38,1,11,1,1,0
36,2,11,2,2,38,0,39,1,1,1
34,1,7,2,0,38,5,29,0,1,1
11,2,11,4,0,38,3,34,1,1,0
8,2,15,4,12,38,3,24,1,1,0
52,1,11,2,2,38,0,5,1,1,0
14,2,11,0,11,38,1,39,0,1,0
6,2,6,5,7,38,1,39,1,1,0
28,2,6,4,7,38,1,19,1,1,0
22,4,15,2,6,38,5,39,0,1,1
11,2,11,0,3,38,1,54,1,1,1
35,1,11,2,7,38,0,39,1,1,1
20,4,11,0,4,38,4,55,1,1,0
1,2,1,4,7,38,3,15,1,1,0
18,2,11,2,11,38,0,43,1,1,1
13,2,11,0,13,38,1,42,1,1,0
12,2,11,4,0,38,1,54,0,1,0
18,2,15,2,0,38,5,19,0,1,1
16,2,11,2,0,38,0,39,1,1,1
21,2,11,2,6,38,0,39,1,1,1
27,2,11,2,4,38,0,69,1,1,1
0,2,1,4,11,38,3,14,0,1,0
19,4,15,2,11,38,0,89,1,1,0
40,4,9,2,9,38,5,34,0,1,1
13,2,7,2,9,38,0,39,1,1,1
8,2,11,2,13,38,0,49,1,1,1
40,2,4,0,7,38,1,39,0,1,0
22,2,11,4,5,38,1,39,1,1,0
9,2,11,2,2,38,0,39,1,1,1
9,2,11,2,9,38,0,29,1,1,1
14,2,9,2,9,38,5,34,0,1,1
25,2,12,0,9,38,1,39,0,1,1
37,4,15,2,11,38,0,49,1,1,0
13,4,11,4,11,38,3,78,1,1,0
11,2,8,4,12,38,3,35,0,1,1
27,2,8,0,13,38,1,39,1,1,0
8,2,0,2,7,38,5,39,0,1,1
20,2,9,4,2,38,1,87,1,1,1
15,2,15,2,2,38,0,39,1,1,1
14,2,11,2,13,38,0,29,1,1,1
21,2,11,2,5,38,0,39,1,1,0
29,2,9,4,7,38,1,39,1,1,0
34,2,15,2,3,38,5,39,0,1,1
19,2,15,6,11,38,1,19,0,1,0
57,4,11,6,7,38,1,19,1,1,0
49,4,11,2,2,38,5,14,0,1,0
28,2,12,2,9,8,0,35,1,1,1
20,2,7,0,3,38,1,39,0,1,1
55,2,11,6,7,38,4,15,0,1,0
16,2,11,5,5,38,1,39,1,1,0
16,4,15,2,2,38,0,39,1,1,1
33,2,11,2,2,38,0,39,1,1,1
7,2,9,4,3,38,3,39,1,1,0
23,4,12,2,9,38,0,49,1,1,1
21,2,9,2,11,38,5,7,0,1,1
13,0,7,4,9,38,1,39,0,1,1
14,1,7,4,10,38,4,39,1,1,0
13,2,11,4,0,38,2,39,0,1,0
54,2,9,0,0,38,1,2,0,1,1
24,4,8,0,4,38,1,39,1,1,0
23,4,11,0,2,1,1,44,1,1,0
36,3,10,0,3,38,1,49,1,1,1
35,2,2,2,2,38,0,44,1,1,1
8,2,9,4,7,38,3,39,1,1,0
24,2,15,2,7,38,5,39,0,1,0
21,3,9,2,3,38,0,78,1,1,1
3,2,15,4,0,38,3,34,0,1,0
0,2,2,4,5,38,3,34,1,1,0
57,2,2,2,5,38,0,10,1,1,0
9,2,9,4,11,38,1,39,1,1,0
12,5,12,4,9,38,1,39,1,1,1
24,2,7,0,11,38,4,39,1,1,0
21,1,11,2,5,38,5,49,0,1,1
18,5,11,0,10,38,4,39,0,1,1
13,2,11,4,2,38,3,39,1,1,0
18,5,11,4,12,38,3,39,1,1,0
13,2,9,2,9,38,0,44,1,1,1
12,2,15,2,0,38,5,39,0,1,1
20,2,9,2,3,38,0,39,1,1,1
20,2,11,2,4,38,0,14,1,1,0
27,2,9,0,11,38,4,43,1,1,1
21,2,15,2,0,38,0,39,1,1,1
1,2,15,4,7,38,3,11,0,1,0
